"rn"	"deg.mb"	"bet.mb"	"clo.mb"	"eig.mb.vector"	"hubScore"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"13"	"BASV10917"	16	1978.89715169558	0.00056274620146314	0.0315569475910439	0.0315569475910438	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Rhodanobacter"	"rhizosphaerae"
"14"	"BASV10927"	13	653.628566796231	0.000504032258064516	0.0122552019106492	0.0122552019106492	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Variovorax"	"guangxiensis"
"15"	"BASV11"	22	1172.53977076201	0.000603864734299517	0.539273820741184	0.539273820741184	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Azospirillales"	"Azospirillaceae"	"Skermanella"	"aerolata"
"16"	"BASV11008"	11	260.931029768772	0.000495540138751239	0.00952195425994052	0.00952195425994046	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"	"monumenti"
"17"	"BASV11075"	9	123.87107149952	0.000466853408029879	0.00667477216109628	0.00667477216109631	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Microvirga"	"guangxiensis"
"18"	"BASV11151"	9	648.086317501752	0.000559284116331096	0.0577576315568122	0.0577576315568123	"Bacteria"	"Other"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Akkermansiaceae"	"Akkermansia"	"muciniphila"
"19"	"BASV112"	17	259.942604932068	0.00056980056980057	0.481169174155476	0.481169174155476	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	"terricola"
"20"	"BASV1125"	7	237.567245850149	0.000565610859728507	0.0659931298811479	0.0659931298811479	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"szechwanensis"
"21"	"BASV11273"	9	221.675266393144	0.000478240076518412	0.00853058884710703	0.00853058884710708	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Mesorhizobium"	"alhagi"
"22"	"BASV1129"	17	931.503860794566	0.000621890547263682	0.151931899874644	0.151931899874644	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Variovorax"	"soli"
"23"	"BASV11298"	10	298.440881595186	0.000516262261228704	0.0132384278886232	0.0132384278886232	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Romboutsia"	"sedimentorum"
"24"	"BASV11326"	9	436.230276029612	0.000539956803455724	0.0196143638321972	0.0196143638321971	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"terrigena"
"25"	"BASV11338"	13	575.338452222539	0.000563063063063063	0.0540860693085864	0.0540860693085864	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Hymenobacter"	"norwichensis"
"26"	"BASV1137"	8	258.620555811007	0.000554938956714761	0.0456338814504983	0.0456338814504983	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Ammoniphilus"	"resinae"
"27"	"BASV116"	15	384.224386741329	0.00057372346528973	0.315173117620032	0.315173117620032	"Bacteria"	"Other"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"Roseimicrobium"	"gellanilyticum"
"28"	"BASV1167"	13	632.352836176969	0.000582072176949942	0.258607143144207	0.258607143144208	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"naasensis"
"29"	"BASV11915"	13	193.459101413479	0.000443262411347518	0.00561830179330871	0.00561830179330877	"Bacteria"	"Firmicutes"	"Bacilli"	"Alicyclobacillales"	"Alicyclobacillaceae"	"Tumebacillus"	"avium"
"30"	"BASV11929"	8	163.757531030627	0.00049800796812749	0.0847687296017455	0.0847687296017455	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Anaerostipes"	"hadrus"
"31"	"BASV11970"	12	448.860195435536	0.000497017892644135	0.0104054094977837	0.0104054094977837	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"yunnanensis"
"32"	"BASV120"	11	382.155882515043	0.000552791597567717	0.108129790252994	0.108129790252994	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Micromonospora"	"coerulea"
"33"	"BASV12066"	9	259.117552693096	0.000521648408972353	0.0177871452156025	0.0177871452156025	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Dokdonella"	"ginsengisoli"
"34"	"BASV121"	16	168.54453627004	0.000540540540540541	0.426205740456643	0.426205740456643	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	"rubeus"
"35"	"BASV12162"	4	12.9423176845719	0.000465116279069767	0.0110145678994515	0.0110145678994516	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Klenkia"	"terrae"
"36"	"BASV12224"	8	50.5774974923516	0.000431965442764579	0.00376527687205933	0.00376527687205937	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Elioraeaceae"	"Elioraea"	"tepidiphila"
"37"	"BASV12305"	18	568.506274440868	0.000570125427594071	0.333452838805246	0.333452838805246	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Phyllobacterium"	"catacumbae"
"38"	"BASV1231"	18	1341.41201819193	0.000606060606060606	0.388711679100873	0.388711679100872	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	"arabidopsis"
"39"	"BASV1232"	13	864.751348619207	0.000619195046439629	0.232904790804949	0.232904790804949	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Domibacillus"	"robiginosus"
"40"	"BASV1245"	15	437.080686636408	0.000555864369093941	0.305550428137553	0.305550428137552	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Actinoplanes"	"violaceus"
"41"	"BASV125"	20	555.748504486613	0.000575705238917674	0.511095827845006	0.511095827845006	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	"Devosia"	"limi"
"42"	"BASV12568"	14	271.66225577251	0.000470809792843691	0.00817403050062704	0.00817403050062723	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"ginsengisoli"
"43"	"BASV12707"	11	384.871571781249	0.0005005005005005	0.012612445318047	0.0126124453180469	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"endophyticus"
"44"	"BASV12733"	6	56.7772162433415	0.000485436893203883	0.0402021890593001	0.0402021890593002	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Oceanobacillus"	"indicireducens"
"45"	"BASV12767"	10	914.903955229443	0.000577034045008655	0.0502193402896372	0.0502193402896372	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Luteimonas"	"notoginsengisoli"
"46"	"BASV12793"	12	286.26682444013	0.000478240076518412	0.00762826548481957	0.00762826548481951	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Niabella"	"yanshanensis"
"47"	"BASV1282"	19	1071.42508875451	0.000631313131313131	0.208414730301875	0.208414730301875	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Thermomonosporaceae"	"Actinomadura"	"cremea"
"48"	"BASV12823"	12	628.791296760731	0.000558347292015634	0.0631723273195124	0.0631723273195124	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"taihuensis"
"49"	"BASV12872"	10	240.475413774358	0.000467945718296678	0.00565809390787068	0.00565809390787078	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Kineosporiales"	"Kineosporiaceae"	"Kineococcus"	"radiotolerans"
"50"	"BASV1292"	17	984.896839787087	0.000618429189857761	0.143425365286492	0.143425365286492	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"aestuarii"
"51"	"BASV12933"	14	318.231246389479	0.000472366556447804	0.00802781562152203	0.00802781562152191	"Bacteria"	"Firmicutes"	"Bacilli"	"Brevibacillales"	"Brevibacillaceae"	"Brevibacillus"	"invocatus"
"52"	"BASV12975"	10	359.355470629885	0.000558347292015634	0.0864182923962622	0.0864182923962623	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Aeromicrobium"	"choanae"
"53"	"BASV13032"	8	80.1132690582375	0.000447027268663388	0.00408104745996171	0.00408104745996177	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"plantarum"
"54"	"BASV13055"	13	358.319822585122	0.000495294700346706	0.0111103036600455	0.0111103036600455	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Glycomycetales"	"Glycomycetaceae"	"Glycomyces"	"algeriensis"
"55"	"BASV1340"	16	1290.86807257235	0.000602772754671489	0.0967323572477487	0.0967323572477486	"Bacteria"	"Firmicutes"	"Bacilli"	"Thermoactinomycetales"	"Thermoactinomycetaceae"	"Thermoactinomyces"	"vulgaris"
"56"	"BASV136"	18	208.015980485698	0.00055005500550055	0.465137178321112	0.465137178321112	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Microvirga"	"vignae"
"57"	"BASV1362"	23	917.453191424631	0.000596658711217184	0.597295512898463	0.597295512898462	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	"Devosia"	"insulae"
"58"	"BASV1364"	13	453.683480910272	0.000580046403712297	0.0671702966575405	0.0671702966575403	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Adhaeribacter"	"terrae"
"59"	"BASV137"	20	282.337393908903	0.000563380281690141	0.617757221248675	0.617757221248675	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingobium"	"japonicum"
"60"	"BASV1374"	16	1556.96501851947	0.000626174076393237	0.156546541267126	0.156546541267126	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"alluvionis"
"61"	"BASV13784"	6	168.702465646318	0.000529380624669137	0.0225231057139317	0.0225231057139317	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"koreensis"
"62"	"BASV13836"	11	669.394864457862	0.000561167227833895	0.0334551184222477	0.0334551184222477	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Actinoplanes"	"atraurantiacus"
"63"	"BASV13867"	9	208.656293681077	0.0004739336492891	0.00725737974480387	0.00725737974480387	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Hymenobacter"	"qilianensis"
"64"	"BASV14142"	9	181.095214171793	0.00047438330170778	0.00739898556941072	0.00739898556941073	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Parasegetibacter"	"terrae"
"65"	"BASV14162"	10	714.67956460751	0.00056274620146314	0.033840498068263	0.033840498068263	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"lannensis"
"66"	"BASV14175"	6	128.533434471712	0.000487092060399416	0.0214182679641711	0.0214182679641711	"Bacteria"	"Other"	"Nitrospiria"	"Nitrospirales"	"Nitrospiraceae"	"Nitrospira"	"defluvii"
"67"	"BASV1435"	13	247.780295216719	0.000556483027267668	0.0528800505479676	0.0528800505479676	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Acetobacterales"	"Acetobacteraceae"	"Belnapia"	"rosea"
"68"	"BASV14389"	12	146.166831539652	0.000462748727441	0.00680500432844122	0.00680500432844133	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"pectinilyticus"
"69"	"BASV14530"	12	354.701513532617	0.000481000481000481	0.00770468291709936	0.00770468291709927	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"	"aerilata"
"70"	"BASV1457"	26	834.190308798739	0.000595238095238095	0.694921135972908	0.694921135972907	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Chitinophaga"	"rupis"
"71"	"BASV14834"	6	85.6389761631981	0.000499001996007984	0.0449101668532816	0.0449101668532816	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Pseudoxanthomonas"	"wuyuanensis"
"72"	"BASV14878"	7	426.660314020796	0.000537634408602151	0.0806095481366138	0.0806095481366138	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Parasutterella"	"excrementihominis"
"73"	"BASV14938"	3	37.3387222608178	0.000458926112895824	0.00781739602049603	0.00781739602049604	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Stenotrophomonas"	"maltophilia"
"74"	"BASV14947"	11	425.776364705093	0.000515729757607014	0.0132428317256798	0.0132428317256797	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"exalbidus"
"75"	"BASV15000"	17	1301.18490902617	0.000550357732526142	0.0313126901690233	0.0313126901690234	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"brassicacearum"
"76"	"BASV1510"	16	1385.91591723946	0.000594530321046373	0.063708125108316	0.0637081251083159	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"aquaticus"
"77"	"BASV15263"	12	123.432543063036	0.00045662100456621	0.00603590219117867	0.00603590219117877	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"taibaiensis"
"78"	"BASV15300"	6	23.8673750499417	0.000478927203065134	0.111570297287773	0.111570297287773	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Dorea"	"longicatena"
"79"	"BASV1538"	13	426.669121467317	0.00058343057176196	0.122843014807892	0.122843014807892	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Psychrobacillus"	"psychrodurans"
"80"	"BASV15706"	10	165.79788692772	0.000529380624669137	0.210094659965065	0.210094659965065	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnoclostridium"	"edouardi"
"81"	"BASV1573"	13	491.996009031597	0.000542005420054201	0.272917236030997	0.272917236030997	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"resistens"
"82"	"BASV15780"	11	134.042874929235	0.000529941706412295	0.215602820079322	0.215602820079322	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"vulgatus"
"83"	"BASV1592"	8	194.69994216404	0.000525210084033613	0.0563946017003914	0.0563946017003915	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"cynarae"
"84"	"BASV15947"	13	194.197622167334	0.000459981600735971	0.00713030893427519	0.00713030893427522	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"xinjiangensis"
"85"	"BASV160"	27	770.560099048112	0.000578034682080925	0.742038385226446	0.742038385226446	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Tardiphaga"	"robiniae"
"86"	"BASV1610"	12	684.901748340498	0.000552486187845304	0.147447648575899	0.1474476485759	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Kineosporiales"	"Kineosporiaceae"	"Kineosporia"	"rhamnosa"
"87"	"BASV1612"	16	1246.38759295484	0.000619195046439629	0.167404683743811	0.167404683743811	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Reyranellales"	"Reyranellaceae"	"Reyranella"	"aquatilis"
"88"	"BASV16127"	10	178.924065003557	0.000523834468308015	0.193660071342588	0.193660071342588	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Rhodocyclaceae"	"Methyloversatilis"	"discipulorum"
"89"	"BASV16302"	12	287.617587897433	0.000483091787439614	0.00977156890485766	0.00977156890485772	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"yunnanensis"
"90"	"BASV1637"	10	306.708574287399	0.000592417061611374	0.0955501301051875	0.0955501301051874	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"thioparans"
"91"	"BASV16426"	14	762.189782869386	0.000534473543559594	0.0224093846254177	0.0224093846254177	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	"conjunctum"
"92"	"BASV1657"	21	1201.68445786721	0.000604229607250755	0.434120417293929	0.434120417293929	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Hyphomicrobium"	"facile"
"93"	"BASV166"	23	525.182270325043	0.000582072176949942	0.653505359374891	0.653505359374891	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"rubidus"
"94"	"BASV16682"	21	2329.68203997965	0.000557413600891862	0.0253488446753219	0.0253488446753218	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Kaistiaceae"	"Kaistia"	"soli"
"95"	"BASV1722"	15	875.42734410368	0.000588928150765607	0.0851244143199967	0.0851244143199967	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	"alba"
"96"	"BASV17306"	8	177.641997482099	5e-04	0.0105864707415961	0.010586470741596	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"chromofuscus"
"97"	"BASV1736"	14	665.168470517271	0.000584453535943892	0.0737908028779808	0.0737908028779807	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Devosiaceae"	"Devosia"	"submarina"
"98"	"BASV1738"	15	445.788544021676	0.000591366055588409	0.391047766745835	0.391047766745835	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Amycolatopsis"	"rhizosphaerae"
"99"	"BASV1782"	17	1294.85040374658	0.000605326876513317	0.0896601989607812	0.0896601989607809	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	"Algoriphagus"	"terrigena"
"100"	"BASV1784"	14	174.748649864748	0.000532197977647685	0.41905761109767	0.41905761109767	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Acidovorax"	"radicis"
"101"	"BASV1785"	8	132.628378249284	0.000518672199170124	0.0734448869352717	0.0734448869352718	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Polaromonas"	"ginsengisoli"
"102"	"BASV1786"	12	288.245733005525	0.000503778337531486	0.0121758011317313	0.0121758011317314	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	"oligotrophicus"
"103"	"BASV1790"	16	625.879859267196	0.000595947556615018	0.0869281083479368	0.0869281083479367	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Leifsonia"	"lichenia"
"104"	"BASV17965"	4	10.4522928335079	0.000436681222707424	0.0116631364212879	0.0116631364212879	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	"soli"
"105"	"BASV18"	22	308.037528045502	0.00055005500550055	0.626434815380516	0.626434815380515	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Variovorax"	"paradoxus"
"106"	"BASV18097"	8	245.358458427416	0.000545553737043099	0.0517524480933596	0.0517524480933597	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	"rigui"
"107"	"BASV1811"	20	1003.70577210268	0.000611620795107034	0.484109024761472	0.484109024761472	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Pseudoxanthomonas"	"ginsengisoli"
"108"	"BASV182"	17	744.359000877717	0.000604229607250755	0.309431343356417	0.309431343356417	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Aeromicrobium"	"panaciterrae"
"109"	"BASV1823"	15	553.857661898257	0.000599520383693046	0.198056785406881	0.198056785406882	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"soli"
"110"	"BASV1839"	18	1226.04918688166	0.000619962802231866	0.147776999461291	0.147776999461291	"Bacteria"	"Firmicutes"	"Bacilli"	"Alicyclobacillales"	"Alicyclobacillaceae"	"Tumebacillus"	"ginsengisoli"
"111"	"BASV1850"	9	183.495494725242	0.000481927710843373	0.00773209190558184	0.0077320919055819	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"bambusae"
"112"	"BASV186"	14	852.06467972449	0.000600240096038415	0.243862560664976	0.243862560664976	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Agromyces"	"ramosus"
"113"	"BASV18712"	4	81.9434432347542	0.000495540138751239	0.0155443369114519	0.0155443369114519	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingopyxis"	"ginsengisoli"
"114"	"BASV188"	14	485.151950880479	0.000600240096038415	0.10959978561463	0.10959978561463	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"	"timonae"
"115"	"BASV1891"	13	373.531605202941	0.000510986203372509	0.0140724410091938	0.0140724410091939	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Cohnella"	"arctica"
"116"	"BASV18935"	10	322.990037424743	0.000532197977647685	0.142752177276051	0.142752177276051	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Hyphomicrobium"	"denitrificans"
"117"	"BASV18953"	7	269.715806941999	0.000528262017960909	0.0373770470272874	0.0373770470272875	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"obuense"
"118"	"BASV19039"	10	93.8510884502339	0.000442282176028306	0.00481831021935656	0.00481831021935658	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"solisilvae"
